[15 | 89.30] loss=3.70 avg=2.90 [16 | 95.25] loss=2.88 avg=2.89
[17 | 101.18] loss=2.82 avg=2.89
[7297 | 46458.36] loss=2.12 avg=2.17
[7298 | 46464.11] loss=1.96 avg=2.16
[7299 | 46469.77] loss=1.83 avg=2.16
Generating samples...
======== SAMPLE 1 ========

“And that has begun!” So they all sat still again, and said nothing but we waited for them until the hour of midnight; and then we went out of the forest, and made our way back to the Palace, and we never returned. 

Late the next day, $Hero and $Donor returned from breakfast, and as soon as they saw the light and the light of the little chimney, they had no longer any hope of knowing who had stolen the $MagicalObject from them. But $Hero said little, and thought to herself: “Let us look out of the window and see who stole the lantern, and if so, who can we trust?” But when she felt the light and the lantern shone, she was afraid of her own lantern, and thought to herself: “If I let them see they will fall down, because it would spoil them if they are still alive. Let no one look inside, because it will give them a bad fright.” Then she said to the other, “That was a lucky thing; whoever has the lantern will surely come out, and will light us up.” So they brought the lantern to $Hero, and stood there on dark ground till the moon had risen, and the lantern lighted them up. And $Hero thought: “What would that to me be but a lantern lighted up with a false $MagicalObject?” So he ran up to the window of his cabin, opened it, and there stood the real $Hero. Then they sat down and took $Hero as their guest, and then the false $MagicalObject fell down upon them. 

One day, however, a poor old woman said to $Hero, “I have been lost for ever! But one day I may catch up with you. Tomorrow I must return to $Place. Now, you must remain here, unless you give me an honest ring from your pocket.” But $Hero said, “I am not a rich man, but you are poor. I shall return with the ring one day.” When the time came, the false $MagicalObject fell down, and $Hero stood beside it. Then he had no more doubt about letting $Hero get the false $MagicalObject and her false cloak, but he took pity on her, and said, “No, I will not let you get the false cloak. You must bring it to me at midnight, and I can soon track it down.” At midnight the ring was gone too, but a little old $Villain said to $Hero, “I cannot sleep like this for a while because the ring has fallen from me.” “My lord,” he replied, “it is no longer there! I have lost it.” $Hero took it out, and put it into a corner of the room and shut the lid. Then she went and fetched the ring that was lying in the corner, and took it to her when she awoke. She fetched the ring again when she went into the house again, and she found it still there. “That is the true one!” she said, and she put it in her pocket. Then she went inside and took away the false cloak at once. As soon as the $Villain’s daughter came out of the door, $Hero fetched the ring again. $Hero, however, had already gone a long way, and could not sleep until she had the false cloak on. Then she took it out and began walking through the forest. When she came to a spot, she saw a little cottage. It was small, but the walls were made of fine marble and of precious marbled ebony. When she entered, she saw an old woman in her late teens sitting inside the cottage, and she could not help thinking: “They are my good friends. They gave me so much for nothing, and now I shall help them.’ She called out, but the old woman did not answer. So she said to her: “I have two daughters, but I love them both.” She looked at her, then down at her elbow, she said, “$Hero, my girl, what will become of you?” “I’ll keep you company,” said the little girl, and she led her to a little cabin. There they lay down to sleep. $Hero took the false cloak, tied it fast, and put it on. “Oh!” she said, “I can do nothing else. I’m quite sure that I can get out of this beautiful country, and I’ll come back with the beautiful things that have ever been with me.” Then the old woman gave them a piece of gold and a flask, so that they could enjoy themselves peace and quiet.

[7300 | 46530.20] loss=3.23 avg=2.17
[7301 | 46535.87] loss=1.97 avg=2.17
[7302 | 46541.59] loss=2.31 avg=2.17
[7303 | 46547.25] loss=1.96 avg=2.17
[7304 | 46552.96] loss=2.44 avg=2.17
[7305 | 46558.68] loss=1.65 avg=2.17
[7306 | 46564.41] loss=2.35 avg=2.17
[7307 | 46570.13] loss=1.74 avg=2.16
[7308 | 46575.83] loss=2.25 avg=2.16
[7309 | 46581.53] loss=2.11 avg=2.16
[7310 | 46587.21] loss=1.91 avg=2.16
[7311 | 46592.90] loss=2.22 avg=2.16
[7312 | 46598.58] loss=1.40 avg=2.15
[7313 | 46604.26] loss=1.43 avg=2.15
[7314 | 46609.92] loss=2.23 avg=2.15
[7315 | 46615.60] loss=2.17 avg=2.15
[7316 | 46621.25] loss=1.70 avg=2.14
[7317 | 46626.91] loss=2.30 avg=2.15
[7318 | 46632.61] loss=2.35 avg=2.15
[7319 | 46638.27] loss=2.28 avg=2.15
[7320 | 46643.97] loss=1.07 avg=2.14
[7321 | 46649.63] loss=2.61 avg=2.14
[7322 | 46655.34] loss=1.23 avg=2.13
[7323 | 46661.01] loss=1.11 avg=2.12
[7324 | 46666.66] loss=2.98 avg=2.13
[7325 | 46672.33] loss=3.12 avg=2.14
[7326 | 46677.99] loss=2.07 avg=2.14
[7327 | 46683.64] loss=1.67 avg=2.14
[7328 | 46689.30] loss=2.03 avg=2.14
[7329 | 46694.98] loss=1.42 avg=2.13
[7330 | 46700.65] loss=3.03 avg=2.14
[7331 | 46706.33] loss=2.18 avg=2.14
[7332 | 46712.01] loss=2.01 avg=2.14
[7333 | 46717.71] loss=2.25 avg=2.14
[7334 | 46723.37] loss=1.40 avg=2.13
[7335 | 46729.11] loss=2.16 avg=2.13
[7336 | 46734.78] loss=2.14 avg=2.13
[7337 | 46740.47] loss=2.97 avg=2.14
[7338 | 46746.16] loss=2.04 avg=2.14
[7339 | 46751.84] loss=1.46 avg=2.13
[7340 | 46757.52] loss=1.86 avg=2.13
[7341 | 46763.23] loss=2.25 avg=2.13
[7342 | 46768.93] loss=2.08 avg=2.13
[7343 | 46774.60] loss=1.76 avg=2.13
[7344 | 46780.25] loss=2.56 avg=2.13
[7345 | 46785.96] loss=2.21 avg=2.13
[7346 | 46791.64] loss=2.01 avg=2.13
[7347 | 46797.31] loss=1.63 avg=2.12
[7348 | 46803.00] loss=2.10 avg=2.12
[7349 | 46808.66] loss=2.30 avg=2.13
[7350 | 46814.33] loss=2.99 avg=2.13
[7351 | 46819.99] loss=1.28 avg=2.13
[7352 | 46825.67] loss=2.12 avg=2.13
[7353 | 46831.31] loss=2.10 avg=2.13
[7354 | 46836.98] loss=1.56 avg=2.12
[7355 | 46842.67] loss=2.11 avg=2.12
[7356 | 46848.35] loss=2.45 avg=2.12
[7357 | 46853.99] loss=1.81 avg=2.12
[7358 | 46859.62] loss=1.36 avg=2.11
[7359 | 46865.27] loss=2.22 avg=2.11
[7360 | 46870.93] loss=2.49 avg=2.12
[7361 | 46876.63] loss=1.87 avg=2.11
[7362 | 46882.32] loss=2.72 avg=2.12
[7363 | 46887.95] loss=2.53 avg=2.12
[7364 | 46893.61] loss=1.82 avg=2.12
[7365 | 46899.25] loss=3.07 avg=2.13
[7366 | 46904.95] loss=3.10 avg=2.14
[7367 | 46910.66] loss=2.09 avg=2.14
[7368 | 46916.29] loss=2.26 avg=2.14
[7369 | 46921.98] loss=2.29 avg=2.14
[7370 | 46927.63] loss=1.42 avg=2.14
[7371 | 46933.33] loss=1.95 avg=2.13
[7372 | 46939.02] loss=1.90 avg=2.13
[7373 | 46944.69] loss=2.65 avg=2.14
[7374 | 46950.38] loss=2.67 avg=2.14
[7375 | 46956.07] loss=3.26 avg=2.15
[7376 | 46961.75] loss=3.31 avg=2.16
[7377 | 46967.42] loss=2.21 avg=2.17
[7378 | 46973.09] loss=2.04 avg=2.16
[7379 | 46978.77] loss=2.52 avg=2.17
[7380 | 46984.45] loss=1.29 avg=2.16
[7381 | 46990.16] loss=2.97 avg=2.17
[7382 | 46995.84] loss=2.67 avg=2.17
[7383 | 47001.50] loss=3.09 avg=2.18
[7384 | 47007.20] loss=2.68 avg=2.19
[7385 | 47012.88] loss=2.45 avg=2.19
[7386 | 47018.55] loss=1.69 avg=2.18
[7387 | 47024.25] loss=1.22 avg=2.17
[7388 | 47029.92] loss=1.31 avg=2.17
[7389 | 47035.58] loss=1.36 avg=2.16
[7390 | 47041.27] loss=1.73 avg=2.15
[7391 | 47046.98] loss=2.18 avg=2.15
[7392 | 47052.64] loss=1.53 avg=2.15
[7393 | 47058.34] loss=1.58 avg=2.14
[7394 | 47064.04] loss=1.71 avg=2.14
[7395 | 47069.73] loss=1.53 avg=2.13
[7396 | 47075.41] loss=1.80 avg=2.13
[7397 | 47081.05] loss=2.16 avg=2.13
[7398 | 47086.74] loss=1.80 avg=2.12
[7399 | 47092.42] loss=1.91 avg=2.12
Generating samples...
======== SAMPLE 1 ========
, and had his hand drawn to his waist. The girl did not hear him and was rather frightened, but she ran home carrying a flask of wine, when she was seized, and brought to the cottage, where she cried: 

"My lord and master have been in $Place a great while, but since your ladies came in, and it seems that they are waiting for them, go straight on into the kitchen and get out your clothes." The $Prince went immediately to the kitchen and found nothing but old clothes, and a flask of wine, which he drank all alone into his bedroom. "I am so miserable that I cannot help myself," thought he, "and I know you will stay here with me a long, long time." Then he went home, and the woman was a widow. 

The old woman became mad, and went into the kitchen and found all the old things in ashes. Then she was alarmed, and cried: 

"Why are old women so afraid of me, their daughters? They have not thought of coming so late to their father's, and are already longing to see him; they will be sure to get away from him first." 

Then the woman said: 

"Madame $Prince of Pau, go straight into the kitchen and get out your clothes in from the dishes. They will surely be glad to help you out of your fears." 

The $Prince went directly into the kitchen, and heard all, except that the witch said to him: 

"Your old master did not want you to come at all, but he wanted to get you to understand that you could not take leave of $Place, and that you should find her, if you will just walk over to her and call her." 

The old woman was so afraid of him that she threw him into the air, and he sprang up, and when she found him she cried out: 

"Madame $Prince of Pau, what have you been so afraid of?" 

"Ah! I thought I would take leave of you!" replied this wise $Prince. 

Then he got himself on the stairs, and saw that everything was in ashes, so he went and looked for the witch, who came out and knocked at the window, and said, 

"How come you come here so early, I went to see the $Prince and have pity on you?" 

"I did not even know why I was coming," answered the old woman. 

"Do you think that the $Prince was in the kitchen, all alone?" asked the $Prince. 

"He was not alone," said the woman. "He heard his master say the dishes were boiling to run the clock, and I thought it wise to see who it was that had heated them. Now come me the dishes and run the clock." 

"What am I to do here, my lord?" asked the $Prince. 

"You must lie down, your head is too heavy for me." 

"I must crawl upon my own weight, your legs hold me against the wall, now I am warm." 

"There is no harm in that," said the old woman. 

The $Prince crawled on, and slept, and dreamed that he was the $Prince. Then he awoke, and found that the witch had come to his house, and told him that she had been in the kitchen, and could have thrown the pots and pans at his head. Then he ran toward the door, and cried out: 

"My lord and $Prince of Pau, come here first, let us see if I have got the message." 

"Ah!" said the old woman, "you are of a different $Villain, and the $Hero has a nasty tongue. Run to the door and say, 'My lord and $Prince of Pau has come here to see me, and the $Hero has come here to give me something to eat.'" 

But the $Prince ran away, and the old woman said, "It must be something good to see you, perhaps you can get something to eat." And she opened the window and saw that the dishes had not been heated enough, and she threw on the old woman a mantle over her head. 

"Ah," says the old woman, "I will go with you." When she got to the top of the stairs, she found that all the old women who had slept with the $Prince had gone also. Now the young ladies from the royal court followed him all over $Place to the $Prince's lodgings. They asked, saying, "Who are you, and why are you sitting here?" 

"I am the mother's servant," said the $Prince, and when the maid heard, she replied: "I am the $Prince of the $Vill

[7400 | 47152.69] loss=2.58 avg=2.13
[7401 | 47158.41] loss=2.83 avg=2.13
[7402 | 47164.11] loss=3.19 avg=2.14
[7403 | 47169.82] loss=1.88 avg=2.14
[7404 | 47175.49] loss=2.94 avg=2.15
[7405 | 47181.20] loss=2.65 avg=2.16
[7406 | 47186.90] loss=3.26 avg=2.17
[7407 | 47192.60] loss=1.71 avg=2.16
[7408 | 47198.27] loss=1.36 avg=2.15
[7409 | 47203.96] loss=1.58 avg=2.15
[7410 | 47209.60] loss=1.86 avg=2.14
[7411 | 47215.28] loss=1.82 avg=2.14
[7412 | 47221.00] loss=1.38 avg=2.13
[7413 | 47226.68] loss=2.73 avg=2.14
[7414 | 47232.37] loss=2.91 avg=2.15
[7415 | 47238.03] loss=2.65 avg=2.15
[7416 | 47243.72] loss=2.20 avg=2.15
[7417 | 47249.41] loss=1.62 avg=2.15
[7418 | 47255.08] loss=2.92 avg=2.16
[7419 | 47260.73] loss=1.68 avg=2.15
[7420 | 47266.40] loss=3.04 avg=2.16
[7421 | 47272.05] loss=2.60 avg=2.16
[7422 | 47277.70] loss=1.15 avg=2.15
[7423 | 47283.36] loss=2.10 avg=2.15
[7424 | 47289.04] loss=2.28 avg=2.15
[7425 | 47294.76] loss=1.93 avg=2.15
[7426 | 47300.43] loss=3.31 avg=2.16
[7427 | 47306.11] loss=2.94 avg=2.17
[7428 | 47311.80] loss=1.59 avg=2.17
[7429 | 47317.44] loss=2.18 avg=2.17
[7430 | 47323.12] loss=2.64 avg=2.17
[7431 | 47328.82] loss=2.51 avg=2.17
[7432 | 47334.48] loss=1.94 avg=2.17
[7433 | 47340.15] loss=1.73 avg=2.17
[7434 | 47345.82] loss=2.21 avg=2.17
[7435 | 47351.49] loss=1.32 avg=2.16
[7436 | 47357.18] loss=3.02 avg=2.17
[7437 | 47362.86] loss=1.49 avg=2.16
[7438 | 47368.51] loss=2.63 avg=2.17
[7439 | 47374.19] loss=1.90 avg=2.16
[7440 | 47379.86] loss=2.34 avg=2.17
[7441 | 47385.53] loss=1.35 avg=2.16
[7442 | 47391.20] loss=2.25 avg=2.16
[7443 | 47396.87] loss=2.03 avg=2.16
[7444 | 47402.52] loss=2.34 avg=2.16
[7445 | 47408.18] loss=2.75 avg=2.16
[7446 | 47413.82] loss=2.00 avg=2.16
[7447 | 47419.50] loss=2.29 avg=2.16
[7448 | 47425.13] loss=2.42 avg=2.17
[7449 | 47430.80] loss=1.99 avg=2.16
[7450 | 47436.46] loss=2.59 avg=2.17
[7451 | 47442.13] loss=0.97 avg=2.16
[7452 | 47447.81] loss=1.71 avg=2.15
[7453 | 47453.51] loss=2.27 avg=2.15
[7454 | 47459.17] loss=2.26 avg=2.15
[7455 | 47464.82] loss=2.10 avg=2.15
[7456 | 47470.52] loss=1.78 avg=2.15
[7457 | 47476.19] loss=1.81 avg=2.15
[7458 | 47481.88] loss=1.46 avg=2.14
[7459 | 47487.56] loss=2.20 avg=2.14
[7460 | 47493.25] loss=1.39 avg=2.13
[7461 | 47498.92] loss=2.07 avg=2.13
[7462 | 47504.58] loss=1.45 avg=2.13
[7463 | 47510.25] loss=1.22 avg=2.12
[7464 | 47515.93] loss=1.12 avg=2.11
[7465 | 47521.59] loss=2.58 avg=2.11
[7466 | 47527.28] loss=2.01 avg=2.11
[7467 | 47532.98] loss=1.93 avg=2.11
[7468 | 47538.63] loss=2.31 avg=2.11
[7469 | 47544.28] loss=1.75 avg=2.11
[7470 | 47549.98] loss=1.43 avg=2.10
[7471 | 47555.65] loss=1.67 avg=2.10
[7472 | 47561.32] loss=2.47 avg=2.10
[7473 | 47567.00] loss=2.18 avg=2.10
[7474 | 47572.65] loss=2.11 avg=2.10
[7475 | 47578.35] loss=1.96 avg=2.10
[7476 | 47584.03] loss=3.55 avg=2.11
[7477 | 47589.70] loss=2.68 avg=2.12
[7478 | 47595.36] loss=1.95 avg=2.12
[7479 | 47601.08] loss=2.60 avg=2.12
[7480 | 47606.73] loss=2.28 avg=2.12
[7481 | 47612.40] loss=2.28 avg=2.13
[7482 | 47618.05] loss=1.56 avg=2.12
[7483 | 47623.69] loss=2.84 avg=2.13
[7484 | 47629.34] loss=2.13 avg=2.13
[7485 | 47634.99] loss=2.14 avg=2.13
[7486 | 47640.63] loss=2.01 avg=2.13
[7487 | 47646.31] loss=1.81 avg=2.12
[7488 | 47651.95] loss=2.31 avg=2.13
[7489 | 47657.67] loss=2.71 avg=2.13
[7490 | 47663.38] loss=2.09 avg=2.13
[7491 | 47669.08] loss=2.36 avg=2.13
[7492 | 47674.77] loss=1.70 avg=2.13
[7493 | 47680.43] loss=2.15 avg=2.13
[7494 | 47686.15] loss=2.39 avg=2.13
[7495 | 47691.84] loss=2.15 avg=2.13
[7496 | 47697.51] loss=2.33 avg=2.13
[7497 | 47703.16] loss=3.33 avg=2.15
[7498 | 47708.84] loss=1.94 avg=2.14
[7499 | 47714.51] loss=2.38 avg=2.15
Generating samples...
======== SAMPLE 1 ========
, and all three of them were astonished to find the $Villain’s heart thins out. Then they began to weep at the loss of their dear little son. Then the youngest said, “If my Lord had been a great man like my son, and a $Villain like my daughter, what was I to do? My heart would break! My heart would break!” 

And the daughter answered as follows: 

“If my Lord had been a wild man like my daughter, What would she say? Her tears would fall on me! My bones would fall upon her!” 

Again the youngest spoke, saying, “If my Lord had been a great man like my daughter, I ought not to be vexed about this affair, but I should be a cruel $Villain like my daughter. If the $Villain were angry with me for being a wife, he should send her his daughter to wed, but I wouldn’t dare to let her go with my daughter into the field with the other $Helpers to woo her. I’d much rather have her gone with a $MagicalObject than let her come with my wife to a wedding.” They made a bargain, the eldest agreed to the term, the second the second, the third, while the youngest couldn’t tell how she got there, because she couldn’t tell how, because the bargain was broken. When the wedding was finished, her father came, and he was filled with joy. “My dear father,” he said, “we are very proud of you and want to have your daughter with us. So I promised my son that he would be my wife. We’ll still keep her with us, and we won’t have to pay a penny whatever was owed to us for her.” The marriage fell through, and the bridegroom’s heart rejoiced once again, and they were married at the $Villain’s own wedding. 

Once upon a time there was a little old woman who had a little son called Arthur. When the time came for her to be buried, she wanted to go to the $Villain’s son and ask him to help her bury her son. So Arthur entered the $Villain’s son’s room, got up and went to the $Villain’s son, who begged his hand. The $Villain’s son agreed, and went straight to the $Villain’s son. On his return, Arthur began to speak and said, “Dear son that I am, my love, I will give you anything I have, whatever it costs.” “Yes,” said the $Villain’s son. “If only I knew what kind of father I had, I might keep my head.” 

“Oho!” answered Arthur, “what a beautiful $Hero you have!” Then they all lay down by the $Place and bowed to the $Villain. “Dear son,” they said, “we are truly happy, but what do you think we ought to give you?” 
